Date,Dernier Prix,,,,
16/7/2023,131.138,,,,
23/7/2023,132.342,,,,
30/7/2023,129.308,,,,
6/8/2023,132.412,,,,
13/8/2023,139.396,,,,
20/8/2023,136.102,,,,
27/8/2023,133.91,,,,
3/9/2023,135.85,,,,
10/9/2023,137.1775,,,,
17/9/2023,142.858,,,,
24/9/2023,134.27,,,,
1/10/2023,127.266,,,,
8/10/2023,127.02,,,,
15/10/2023,130.338,,,,
22/10/2023,129.144,,,,
29/10/2023,124.764,,,,
5/11/2023,135.894,,,,
12/11/2023,141.738,,,,
19/11/2023,143.92,,,,
26/11/2023,145.87,,,,
3/12/2023,146.84,,,,
10/12/2023,145.78,,,,
