Date,Dernier Prix,,,,
15/5/2022,3976.288,,,,
22/5/2022,3964.538,,,,
29/5/2022,4022.008,,,,
5/6/2022,4129.685,,,,
12/6/2022,4063.312,,,,
19/6/2022,3723.342,,,,
26/6/2022,3808.0375,,,,
3/7/2022,3830.24,,,,
10/7/2022,3869.6175,,,,
17/7/2022,3825.71,,,,
24/7/2022,3937.604,,,,
31/7/2022,4022.844,,,,
7/8/2022,4132.424,,,,
14/8/2022,4192.038,,,,
21/8/2022,4277.72,,,,
28/8/2022,4132.854,,,,
4/9/2022,3972.576,,,,
11/9/2022,3990.4,,,,
18/9/2022,3952.758,,,,
25/9/2022,3799.394,,,,
2/10/2022,3649.492,,,,
9/10/2022,3727.364,,,,
16/10/2022,3606.248,,,,
23/10/2022,3702.324,,,,
30/10/2022,3839.082,,,,
6/11/2022,3795.642,,,,
13/11/2022,3866.556,,,,
20/11/2022,3963.934,,,,
27/11/2022,4001.725,,,,
4/12/2022,4029.99,,,,
11/12/2022,3954.382,,,,
18/12/2022,3950.728,,,,
25/12/2022,3836.986,,,,
1/1/2023,3825.3125,,,,
8/1/2023,3845.0725,,,,
15/1/2023,3952.642,,,,
22/1/2023,3947.8225,,,,
29/1/2023,4036.794,,,,
5/2/2023,4105.964,,,,
12/2/2023,4112.98,,,,
19/2/2023,4118.104,,,,
26/2/2023,3992.6875,,,,
5/3/2023,3986.154,,,,
12/3/2023,3961.342,,,,
19/3/2023,3908.78,,,,
26/3/2023,3962.224,,,,
2/4/2023,4027.35,,,,
9/4/2023,4105.1275,,,,
16/4/2023,4118.772,,,,
23/4/2023,4144.804,,,,
30/4/2023,4113.898,,,,
7/5/2023,4115.134,,,,
14/5/2023,4129.926,,,,
21/5/2023,4158.996,,,,
28/5/2023,4162.036,,,,
4/6/2023,4222.185,,,,
11/6/2023,4283.59,,,,
18/6/2023,4383.192,,,,
25/6/2023,4371.155,,,,
2/7/2023,4386.182,,,,
9/7/2023,4428.2375,,,,
16/7/2023,4467.282,,,,
23/7/2023,4542.94,,,,
30/7/2023,4561.698,,,,
6/8/2023,4531.8,,,,
13/8/2023,4483.682,,,,
20/8/2023,4414.396,,,,
27/8/2023,4401.07,,,,
3/9/2023,4493.848,,,,
10/9/2023,4467.735,,,,
17/9/2023,4474.444,,,,
24/9/2023,4389.948,,,,
1/10/2023,4294.646,,,,
8/10/2023,4269.656,,,,
15/10/2023,4349.648,,,,
22/10/2023,4312.718,,,,
29/10/2023,4181.218,,,,
5/11/2023,4254.92,,,,
12/11/2023,4377.946,,,,
19/11/2023,4486.478,,,,
26/11/2023,4550.3825,,,,
3/12/2023,4563.666,,,,
10/12/2023,4567.9725,,,,
